,Household level identifier,Target,=1 Overcrowding by bedrooms,=1 Overcrowding by rooms,=1 has toilet in the household,=1 if the household has refrigerator,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the floor is cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,=1 if predominant material on the outside wall is other,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is other,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if predominant material on the roof is other,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,=1 if no water provision,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 toilet connected to other system,=1 no main source of energy used for cooking (no kitchen),=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,=1 if rubbish disposal mainly other,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,"=1 other(assigned, borrowed)",=1 if the household has notebook or desktop computer,=1 if the household has TV,=1 region Central,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=1 zona urbana,Monthly rent payment,Dependency rate,years of education of male head of household,years of education of female head of household,average years of education for adults (18+),# persons per room, number of all rooms in the house,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,number of tablets household owns,TamViv,household size,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,number of bedrooms,# of mobile phones,electricity,electricity-missing,walls,roof,floor,no_essentials,luxury,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,owns a tablet-min,owns a tablet-sum,owns a tablet-count,owns a tablet-std,owns a tablet-range_,=1 if disable person-min,=1 if disable person-max,=1 if disable person-sum,=1 if female-min,=1 if female-max,=1 if female-sum,=1 if female-std,=1 if female-range_,=1 if less than 10 years old-min,=1 if less than 10 years old-max,=1 if less than 10 years old-sum,=1 if free or coupled uunion-min,=1 if free or coupled uunion-max,=1 if free or coupled uunion-std,=1 if married-min,=1 if married-max,=1 if married-std,=1 if divorced-min,=1 if divorced-max,=1 if separated-min,=1 if separated-max,=1 if separated-sum,=1 if widow/er-min,=1 if widow/er-max,=1 if single-min,=1 if single-max,=1 if single-sum,=1 if single-std,=1 if household head-min,=1 if household head-max,=1 if household head-std,=1 if spouse/partner-min,=1 if spouse/partner-max,=1 if son/doughter-min,=1 if son/doughter-max,=1 if son/doughter-sum,=1 if stepson/doughter-min,=1 if stepson/doughter-max,=1 if stepson/doughter-sum,=1 if son/doughter in law-min,=1 if son/doughter in law-max,=1 if grandson/doughter-min,=1 if grandson/doughter-max,=1 if grandson/doughter-sum,=1 if mother/father-min,=1 if mother/father-max,=1 if father/mother in law-min,=1 if father/mother in law-max,=1 if brother/sister-min,=1 if brother/sister-max,=1 if brother/sister-sum,=1 if brother/sister in law-min,=1 if brother/sister in law-max,=1 if brother/sister in law-sum,=1 if other family member-min,=1 if other family member-max,=1 if other family member-sum,=1 if other non family member-min,=1 if other non family member-max,=1 if other non family member-sum,=1 if mobile phone-min,=1 if mobile phone-std,=1 if mobile phone-range_,years of schooling-min,years of schooling-max,years of schooling-sum,years of schooling-std,years of schooling-range_,Age in years-min,Age in years-max,Age in years-sum,Age in years-std,Age in years-range_,max_edu-max,max_edu-std,max_edu-range_,schooling/age-min,schooling/age-max,schooling/age-sum,schooling/age-std,schooling/age-range_
303,09d748e5f,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,105661.0,0.5,0.0,10.0,8.75,2.0,5,0,4,4,0,2,2,0,6,0.0,6,6,2,4,0,3,3,2.0,False,1,2,1,1,1,0.5,0.0,0.8333333333333334,17610.166666666668,0,0,6,0.0,0,0,0,0,0,1,2,0.5163977794943223,1,0,0,0,0,1,0.5163977794943223,0,1,0.5163977794943222,0,0,0,0,0,0,0,0,1,2,0.5163977794943222,0,1,0.408248290463863,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,5,12,48,2.6076809620810595,7,12,47,159,15.820872289478858,35,6,1.96638416050035,5,0.1276595744680851,0.6,2.283146116911149,0.18836399389888053,0.4723404255319149
304,e89441a8a,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,9.0,11.5,1.3333334,6,0,1,1,1,2,3,1,3,0.0,4,4,2,2,0,3,3,2.0,False,1,2,2,1,2,0.75,0.0,1.5,0.0,0,0,4,0.0,0,0,0,0,0,1,3,0.5,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,14,29,5.852349955359812,14,7,46,96,16.792855623746664,39,7,2.943920288775949,7,0.0,0.5185185185185185,1.089170692431562,0.22449426710614606,0.5185185185185185
305,ac67324c2,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,2.0,11.0,0.0,11.0,0.60000002,8,0,1,1,0,2,2,0,3,1.0,3,3,1,2,1,5,2,2.0,False,2,2,2,1,4,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,10,11,32,0.5773502691896258,1,16,66,137,26.27419519858474,50,4,0.5773502691896258,1,0.16666666666666666,0.625,0.9916666666666667,0.25554045849126494,0.45833333333333337
306,fe7dbf4cc,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,100000.0,0.0,0.0,6.0,9.666667,1.0,6,0,1,1,0,2,2,0,3,0.0,3,3,0,3,0,3,3,2.0,False,2,2,2,1,2,1.0,0.0,2.0,33333.333333333336,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,6,17,29,6.3508529610858835,11,34,62,156,15.620499351813308,28,7,2.8867513459481287,5,0.0967741935483871,0.5,0.6967741935483871,0.23187692741905738,0.4032258064516129
307,0a90e8c3f,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,250000.0,0.0,0.0,16.0,16.0,1.0,7,0,0,0,0,1,1,0,1,1.0,2,1,0,1,0,2,3,2.0,False,2,2,2,1,3,1.5,0.5,3.5,125000.0,1,1,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,16,16,16,,0,31,31,31,,0,7,,0,0.5161290322580645,0.5161290322580645,0.5161290322580645,,0.0
308,baa2ebe78,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,11.0,0.0,14.666667000000002,1.0,3,0,1,1,0,2,2,0,3,1.0,3,3,0,3,0,3,3,2.0,False,2,2,2,1,2,1.0,0.3333333333333333,1.0,0.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,11,17,44,3.2145502536643185,6,34,57,144,12.288205727444508,23,7,1.7320508075688772,3,0.20754716981132076,0.5,0.9882489241972856,0.15219065436651646,0.29245283018867924
309,5585d28a9,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.5,0.0,16.0,15.0,1.0,5,0,1,1,0,2,2,0,3,2.0,3,3,1,2,0,3,3,2.0,False,2,2,2,1,2,1.0,0.6666666666666666,1.6666666666666667,0.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,16,36,5.291502622129181,10,13,53,89,20.81665999466133,40,7,2.886751345948129,5,0.3018867924528302,0.6086956521739131,1.3721209061652049,0.15344682607823126,0.3068088597210829
310,0e7f79b84,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,250000.0,0.66666669,11.0,0.0,17.333334,1.25,9,0,2,2,0,3,3,0,5,2.0,5,5,2,3,0,4,5,2.0,False,2,2,2,1,3,1.0,0.4,1.8,50000.0,1,5,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051662,0,0,0,0,0,0,0,0,1,3,0.5477225575051662,0,1,0.447213595499958,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,9,15,61,2.3874672772626644,6,17,49,154,16.2234398325386,32,7,1.949358868961793,4,0.22916666666666666,0.7142857142857143,2.39015737874097,0.21269251288127597,0.48511904761904767
311,463d89601,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.5,0.0,12.0,17.5,1.0,5,0,1,1,0,2,2,0,3,0.0,3,3,1,2,0,3,3,2.0,False,2,1,2,1,2,1.0,0.0,1.6666666666666667,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,9,14,35,2.516611478423583,5,19,51,92,17.672954855748753,32,7,2.0816659994661326,4,0.23529411764705882,0.6363636363636364,1.345341964537011,0.20172224749941364,0.40106951871657753
312,b63c1f422,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.0,2.0,0.0,14.0,14.0,1.25,6,2,0,2,0,1,1,2,1,0.0,5,3,2,1,0,4,4,2.0,False,1,1,1,1,2,0.8,0.0,1.2,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,2,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,14,15,7.810249675906654,14,5,28,40,12.741009902410928,23,7,3.7859388972001824,7,0.0,0.5,0.6428571428571428,0.2575393768188564,0.5
313,cd584e766,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.66666669,0.0,8.0,7.5,1.6666666,5,0,1,1,0,4,4,0,5,0.0,5,5,1,4,1,3,6,2.0,False,1,2,2,1,2,1.2,0.0,1.0,0.0,0,0,5,0.0,0,0,0,0,0,1,4,0.4472135954999579,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,3,0.5477225575051661,0,1,0.447213595499958,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,12,40,3.7416573867739413,10,17,74,187,23.41580662714825,57,6,1.7888543819998317,5,0.02702702702702703,0.5882352941176471,1.6272259288529627,0.2405529665064063,0.56120826709062
314,73d85d05d,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,150000.0,1.0,0.0,6.0,6.0,0.66666669,5,0,0,0,0,2,2,0,2,0.0,2,2,1,1,0,3,3,2.0,False,2,1,2,2,2,1.5,0.0,2.5,75000.0,0,0,2,0.0,0,0,1,1,1,1,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,8,14,1.4142135623730951,2,16,37,53,14.849242404917497,21,3,0.7071067811865476,1,0.16216216216216217,0.5,0.6621621621621622,0.23888742607653632,0.33783783783783783
315,a1313caf6,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,2.0,3.0,0.0,4.6666665,1.0,5,0,2,2,0,1,1,0,3,0.0,3,3,0,3,2,3,2,2.0,False,2,0,2,1,2,0.6666666666666666,0.0,1.6666666666666667,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,9,14,3.7859388972001824,7,45,74,189,15.716233645501712,29,3,1.1547005383792517,2,0.02857142857142857,0.2,0.2691119691119691,0.0957064382669499,0.17142857142857143
316,4ec0576ea,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,6.5,2.3333333,5,0,3,3,0,1,1,0,4,0.0,7,4,0,4,0,3,4,2.0,False,1,1,1,1,1,0.5714285714285714,0.0,0.7142857142857143,0.0,0,0,4,0.0,0,0,0,0,0,1,1,0.5,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,4,0.0,0,1,0.5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,10,26,4.041451884327381,9,22,48,124,11.832159566199232,26,3,0.9574271077563382,2,0.020833333333333332,0.4166666666666667,1.0102272727272728,0.1666188450102501,0.39583333333333337
317,307f046e7,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20000.0,1.0,0.0,11.0,11.0,1.0,4,0,0,0,0,2,2,0,2,0.0,2,2,1,1,0,2,2,2.0,False,1,2,2,2,1,1.0,0.0,2.0,10000.0,0,0,2,0.0,0,0,1,1,1,1,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,2,0.0,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,7,11,18,2.8284271247461903,4,16,44,60,19.79898987322333,28,4,0.7071067811865476,1,0.25,0.4375,0.6875,0.13258252147247765,0.1875
318,0f2b13fba,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,1,2,2,2.0,False,2,2,2,1,1,1.0,0.0,2.0,0.0,0,0,2,0.0,0,0,1,1,0,1,1,0.7071067811865476,1,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,6,4.242640687119285,6,55,72,127,12.020815280171307,17,2,1.4142135623730951,2,0.0,0.10909090909090909,0.10909090909090909,0.077138921583987,0.10909090909090909
319,ee0f95f07,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,6.0,8.0,1.0,4,0,1,1,0,1,1,0,2,2.0,2,2,0,2,0,2,3,2.0,False,1,2,1,1,3,1.5,1.0,2.0,0.0,1,2,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,10,16,2.8284271247461903,4,20,46,66,18.384776310850235,26,3,0.7071067811865476,1,0.13043478260869565,0.5,0.6304347826086957,0.2613220713080719,0.3695652173913043
320,0d62666ad,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.5,7.0,0.0,6.5,1.0,5,0,1,1,0,2,2,0,3,1.0,3,3,1,2,0,3,2,2.0,False,1,1,1,2,2,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1,3,3,0.0,0,0,1,2,0,1,2,0.5773502691896258,1,0,0,0,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,7,20,0.5773502691896257,1,15,52,119,21.361959960016154,37,3,0.5773502691896258,1,0.11538461538461539,0.4666666666666667,0.7166666666666667,0.1974955509836584,0.35128205128205126
321,2848ab152,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,2.0,0.0,6.0,6.0,1.6,7,1,0,1,1,1,2,2,1,0.0,8,3,2,1,0,5,2,,True,0,0,0,2,1,0.25,0.0,0.875,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,9,3.0,6,6,30,47,12.662279942148386,24,2,1.0,2,0.0,0.2727272727272727,0.4727272727272727,0.14122642663916415,0.2727272727272727
322,f54bc4b11,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,1.0,12.0,0.0,12.0,2.0,4,2,1,3,0,1,1,2,2,1.0,4,4,2,2,0,2,2,2.0,False,2,1,2,1,3,0.5,0.25,1.0,0.0,1,4,4,0.0,0,0,0,0,0,1,1,0.5,1,0,1,2,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,12,26,6.4031242374328485,12,6,36,82,15.198684153570664,30,7,3.5118845842842465,7,0.0,0.3870967741935484,0.9426523297491038,0.1714539647215266,0.3870967741935484
323,34bab1f1f,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.0,1.5,6.0,0.0,8.5,1.6666666,4,1,2,3,1,1,2,2,3,0.0,5,5,3,2,0,3,2,2.0,False,1,1,1,2,2,0.4,0.0,0.8,0.0,0,0,5,0.0,0,0,0,0,0,1,2,0.5477225575051662,1,0,1,2,0,1,0.5477225575051661,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.447213595499958,0,1,0.447213595499958,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,11,22,4.61519230368573,11,3,47,97,18.420097719610503,44,4,1.6733200530681511,4,0.0,0.4166666666666667,0.9236365859623379,0.20196751420220616,0.4166666666666667
324,52cf8fe9d,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,11.0,0.0,9.5,2.0,4,0,3,3,0,1,1,0,4,1.0,4,4,0,4,0,2,3,2.0,False,2,1,0,2,3,0.75,0.25,1.0,0.0,1,4,4,0.0,0,0,1,1,0,1,1,0.5,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,7,12,38,2.3804761428476167,5,21,57,155,15.924300089276556,36,7,1.892969448600091,4,0.14035087719298245,0.3870967741935484,1.0999114195024728,0.10860551640737069,0.24674589700056593
325,5df4ef400,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,135000.0,0.5,3.0,0.0,6.5,1.0,4,0,2,2,0,1,1,0,3,0.0,3,3,1,2,0,3,3,2.0,False,1,2,2,1,2,1.0,0.0,1.3333333333333333,45000.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,10,18,3.605551275463989,7,13,38,88,14.153915830374764,25,3,1.1547005383792517,2,0.08108108108108109,0.38461538461538464,0.7288543604333078,0.15277268589895562,0.30353430353430355
326,1dec92cd1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.5,0.0,14.0,12.5,1.5,4,0,1,1,1,1,2,1,2,0.0,3,3,1,2,0,2,1,2.0,False,2,1,2,2,1,0.3333333333333333,0.0,1.3333333333333333,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,14,28,5.686240703077327,11,10,43,96,19.05255888325765,33,7,3.0,6,0.2558139534883721,0.32558139534883723,0.8813953488372093,0.035294736241340184,0.06976744186046513
327,88c2f7014,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,160000.0,1.0,10.0,0.0,11.5,2.0,6,0,1,1,0,1,1,0,2,0.0,8,2,0,2,1,4,4,2.0,False,1,2,2,1,2,0.5,0.0,0.75,20000.0,0,0,2,0.0,0,0,1,1,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,10,13,23,2.1213203435596424,3,62,65,127,2.1213203435596424,3,7,2.8284271247461903,4,0.15384615384615385,0.20967741935483872,0.3635235732009926,0.03947866644341767,0.05583126550868486
